id,Running time,Actors Box Office %,Director Box Office %,Oscar and Golden Globes nominations,Oscar and Golden Globes awards,Release year,IMDb score,genre_encoded,AdjBudget,AdjEarnings,AdjBoxOffice,Director_mean_target
1126,110,11.11,0.0,0,0.0,2010,4.4,0,99060012.1069817,-77046676.083208,22013336.02377371,6.147781017168772
1127,105,91.67,100.0,0,0.0,2012,6.6,4,26133849.316619772,32824114.741674434,58957964.05829421,6.5763524457402
1128,85,51.38,50.0,0,0.0,2001,5.9,11,66405098.81422926,32253905.13833992,98659003.95256917,5.937163013353489
1129,102,31.11,40.0,0,0.0,2003,5.1,0,49566663.043478265,-24131138.586956523,25435524.456521742,6.593446712018141
1130,115,100.0,50.0,0,0.0,2008,6.7,3,39015921.74749075,47376476.40766733,86392398.15515809,6.590638160025914
1131,116,66.67,66.67,0,0.0,2010,6.7,0,110066680.11886856,77046676.083208,187113356.20207655,6.712224283652855
1132,90,0.0,25.0,0,0.0,1999,5.3,4,57624729.89195679,14406182.472989198,72030912.364946,6.0149407911312665
1133,96,100.0,100.0,0,0.0,2014,7.2,6,506908.539470127,506908.539470127,1013817.078940254,6.647781017168772
1134,114,91.67,72.72,0,0.0,1983,7.2,5,24097088.353413656,36145632.530120485,60242720.88353414,7.120904195011337
1135,95,72.22,87.5,0,0.0,2005,5.5,0,68819211.46953404,174505857.6548899,243325069.12442395,6.156497470783185
1136,124,66.67,66.67,0,0.0,1997,5.9,0,74768535.82554516,89722242.9906542,164490778.81619936,6.4418083900226755
1137,141,61.0,50.0,0,0.0,1993,6.5,5,74742664.3598616,250803162.6297578,325545826.9896194,6.419209588597343
1138,118,44.0,0.0,0,0.0,2009,7.0,4,13984009.75123172,-9509126.63083757,4474883.120394151,6.555744520030234
1139,96,83.33,100.0,0,0.0,2016,4.5,4,5000000.0,5000000.0,10000000.0,5.916808390022675
1140,100,55.55,0.0,0,0.0,1996,4.9,0,68835659.65583174,-45890439.7705545,22945219.88527725,6.092718568909045
1141,124,11.11,50.0,0,0.0,2001,6.8,5,60984274.42123095,-21683297.571993224,39300976.849237725,6.762066731454486
1142,122,0.0,0.0,0,0.0,1981,6.6,5,31684092.40924092,-18482387.23872387,13201705.170517052,6.433495302883058
1143,177,11.11,66.67,0,0.0,1997,6.0,0,119629657.32087226,-94208355.1401869,25421302.180685356,6.729308390022675
1144,113,90.47,87.5,0,0.0,2004,5.7,4,50822022.233986236,119431752.24986766,170253774.4838539,6.148805163090878
1145,134,66.67,0.0,0,0.0,2005,6.4,4,55301152.07373271,-31951776.753712237,23349375.32002048,6.455744520030233
1146,108,77.0,60.0,0,0.0,2009,6.7,4,44748831.20394151,309885656.08729494,354634487.29123646,6.253446712018141
1147,111,0.0,0.0,0,0.0,2005,7.1,0,245782898.10547873,-197486558.62775216,48296339.47772657,6.5724111866969
1148,140,0.0,0.0,0,0.0,2004,6.5,0,41928168.34303865,26681561.672842775,68609730.01588142,6.4724111866969
1149,107,0.0,61.5,0,0.0,1995,6.4,13,50395170.60367454,-20473038.057742782,29922132.545931756,6.785248173343411
1150,135,91.67,72.72,0,0.0,1997,7.1,5,59814828.66043613,30804636.76012461,90619465.42056075,7.120904195011337
1151,99,11.11,20.0,0,0.0,2007,5.7,8,46301665.84676525,25465916.21572089,71767582.06248614,6.12344671201814
1152,110,66.67,50.0,0,0.0,1997,5.7,8,59814828.66043613,-8972224.29906542,50842604.36137071,5.930406101834672
1153,96,11.11,50.0,0,0.0,1998,6.1,0,44173067.48466258,13251920.245398773,57424987.73006135,6.756497470783184
1154,118,33.33,33.33,0,0.0,2000,6.5,4,69688443.670151,1254391.9860627179,70942835.6562137,6.279308390022675
1155,114,100.0,100.0,0,0.0,2011,6.0,12,39478520.843428664,61885248.88969899,101363769.73312765,6.492718568909044
1156,111,16.67,50.0,0,0.0,1994,6.3,0,72876619.43319839,76115580.2968961,148992199.7300945,6.548587920016491
1157,89,46.66,33.33,0,0.0,2000,6.9,2,132408042.97328688,-26481608.594657376,105926434.3786295,6.5043083900226755
1158,104,41.67,33.33,0,0.0,2003,6.7,0,110872798.91304348,1304385.8695652175,112177184.7826087,6.575860647289218
1159,116,50.0,66.67,0,0.0,1997,6.2,0,101685208.72274143,151032442.36760125,252717651.09034267,6.659604794298671
1160,104,100.0,50.0,0,0.0,2002,5.5,4,80046803.7798777,149420700.38910505,229467504.16898277,6.304923874311628
1161,135,43.8,0.0,0,0.0,1995,5.1,7,78742454.06824146,-62521508.530183725,16220945.53805774,6.190638160025914
1162,132,66.67,100.0,0,0.0,2015,6.4,11,61769522.86122937,254166397.34702578,315935920.2082551,6.504923874311629
1163,124,31.11,25.0,0,0.0,2001,6.8,5,92154014.6809712,60984274.42123095,153138289.10220215,6.43620559334845
1164,100,88.89,80.0,0,0.0,2002,5.5,0,80046803.7798777,140081906.614786,220128710.39466372,6.157678829107399
1165,87,75.0,100.0,0,0.0,2016,6.8,2,75000000.0,800000000.0,875000000.0,6.5224111866969
1166,114,50.0,80.0,0,0.0,2013,7.3,1,92723678.61880091,100965783.38491654,193689462.00371745,6.40344671201814
1167,107,16.67,50.0,0,0.0,2006,6.1,0,71430654.76190476,40477371.03174604,111908025.7936508,6.347781017168772
1168,93,66.67,66.67,0,0.0,1994,6.0,0,40487010.79622133,40487010.79622133,80974021.59244266,6.479308390022675
1169,98,100.0,33.33,0,0.0,2006,4.4,4,59525545.63492064,82145252.97619048,141670798.61111113,5.9576788291074
1170,116,66.67,50.0,0,0.0,1998,6.3,0,103070490.79754601,67732036.80981594,170802527.60736197,6.919538926681784
1171,97,19.0,0.0,0,0.0,2014,6.1,11,4055268.315761016,-1520725.618410381,2534542.697350635,6.405744520030233
1172,87,83.33,100.0,0,0.0,2007,7.4,2,86815623.46268484,533626698.8839695,620442322.3466543,6.6224111866969
1173,104,33.33,0.0,0,0.0,2005,6.5,8,52843323.09267793,31091536.610343058,83934859.70302099,6.503829680020156
1174,105,83.33,100.0,0,0.0,2013,5.4,2,108177625.05526772,249323669.174998,357501294.23026574,5.621315192743764
1175,103,100.0,100.0,0,0.0,2011,5.5,2,117368575.4804636,483345133.56954557,600713709.0500091,5.621315192743764
1176,117,64.28,28.57,0,0.0,2009,6.7,3,67123246.80591226,-38036506.52335028,29086740.28256198,6.569538926681783
1177,109,66.67,42.85,0,0.0,2010,6.1,0,165100020.17830282,71543342.07726456,236643362.2555674,6.48620559334845
1178,110,83.33,0.0,0,0.0,1997,7.3,12,14953707.165109033,598148.2866043614,15551855.451713394,6.633495302883057
1179,110,44.44,50.0,0,0.0,1994,5.4,0,72876619.43319839,-12793895.41160594,60082724.02159245,6.047781017168772
1180,107,11.11,50.0,0,0.0,2008,6.6,1,100326655.92211907,82490805.98040901,182817461.90252808,6.375860647289218
1181,103,58.33,33.33,0,0.0,2008,4.8,0,66884437.281412706,-23409553.048494447,43474884.23291826,6.466808390022675
1182,92,100.0,100.0,0,0.0,2015,6.0,2,74933519.53657334,254166397.34702578,329099916.8835991,6.389077853363567
1183,87,100.0,100.0,0,0.0,2004,7.0,2,38116516.67548968,139760561.14346215,177877077.81895182,6.555744520030234
1184,93,33.33,25.0,0,0.0,2004,5.2,4,114349550.02646904,15246606.670195872,129596156.6966649,6.43620559334845
1185,95,66.67,45.45,0,0.0,1999,5.9,4,72030912.364946,12965564.225690277,84996476.59063627,6.845904195011338
1186,124,64.44,100.0,0,0.0,2002,6.4,0,90719710.95052807,169432401.3340745,260152112.28460258,6.455744520030233
1187,112,66.67,25.0,0,0.0,1997,7.7,7,7476853.582554516,-2990741.4330218066,4486112.14953271,6.670496346686822
1188,90,0.0,33.33,0,0.0,2002,5.1,4,57366876.04224569,33352834.90828238,90719710.95052807,6.016808390022675
1189,106,73.33,41.66,0,0.0,2009,6.4,0,111872078.00985377,55936039.00492688,167808117.01478067,6.696145124716553
1190,93,33.33,0.0,0,0.0,2008,6.1,2,66884437.281412706,-11147406.213568784,55737031.06784392,6.405744520030233
1191,128,58.33,84.6,0,0.0,2004,7.3,4,76233033.35097936,202017538.3800953,278250571.73107463,7.317240874844561
1192,113,27.77,40.0,0,0.0,1999,6.8,5,69149675.87034814,30397045.018007208,99546720.88835536,6.5756311413454265
1193,110,33.33,50.0,0,0.0,2011,5.8,0,80024028.73667973,60818261.83987659,140842290.57655632,6.148964474678761
1194,81,33.33,0.0,0,0.0,2015,5.5,1,2126491.7706324863,-1113876.6417598738,1012615.1288726126,6.305744520030234
1195,96,11.11,0.0,0,0.0,2002,5.9,0,106729071.70650361,57366876.04224569,164095947.74874932,6.233495302883057
1196,107,100.0,66.67,0,0.0,2009,7.1,7,43630110.423842974,68241967.5860108,111872078.00985377,6.403133374561946
1197,89,66.67,100.0,0,0.0,2006,4.6,8,1785766.3690476192,5357299.107142857,7143065.476190477,6.155744520030233
1198,99,0.0,33.33,0,0.0,1955,7.2,4,10746582.089552239,7164388.059701493,17910970.149253733,6.975860647289218
1199,98,30.55,0.0,0,0.0,2002,5.3,0,80046803.7798777,22679927.737632018,102726731.51750973,6.2724111866969
1200,115,62.5,50.0,0,0.0,2012,5.5,1,125442476.7197749,741155966.6193367,866598443.3391117,6.421315192743763
1201,115,62.5,50.0,0,0.0,2012,5.5,1,125442476.7197749,742201320.5920016,867643797.3117764,6.421315192743763
1202,124,62.5,100.0,0,0.0,2010,4.9,1,74845342.48083061,693420084.7488719,768265427.2297025,6.366808390022675
1203,130,62.5,60.0,0,0.0,2009,4.6,1,55936039.00492688,737236994.0849364,793173033.0898632,6.27344671201814
1204,96,50.0,66.67,0,0.0,2009,6.5,4,42511389.64374443,186826370.2764558,229337759.92020023,6.212224283652855
1205,108,51.11,77.0,0,0.0,2004,6.5,7,76233033.35097936,250298459.50238222,326531492.85336155,6.195319080012957
1206,104,88.89,100.0,0,0.0,2012,6.8,7,31360619.179943725,99308627.40315513,130669246.58309886,6.5224111866969
1207,123,33.33,61.5,0,0.0,2015,7.4,3,35441529.51054144,-3037845.386617838,32403684.123923603,7.0741370622323
1208,113,33.33,0.0,0,0.0,2007,7.1,0,46301665.84676525,2315083.2923382623,48616749.13910351,6.5724111866969
1209,100,50.0,0.0,0,0.0,2010,6.3,0,49530006.05349085,-24765003.026745424,24765003.026745424,6.439077853363567
1210,102,33.33,0.0,0,0.0,2012,5.7,0,71084070.14120579,313606.1917994373,71397676.33300522,6.247781017168771
1211,97,16.67,0.0,0,0.0,2000,5.3,5,45994372.82229965,19512764.227642275,65507137.04994193,6.2724111866969
1212,98,61.0,33.33,0,0.0,2004,5.5,4,50822022.233986236,46375095.28851244,97197117.52249868,6.279308390022675
1213,138,100.0,75.0,0,0.0,2013,6.7,0,123631571.49173455,303927613.2505141,427559184.74224865,6.84111285539857
1214,121,83.33,25.0,0,0.0,1998,7.0,7,97180748.46625766,25031404.90797546,122212153.37423313,6.281607457797934
1215,108,41.67,100.0,0,0.0,2008,5.9,7,33442218.640706353,42694565.79796845,76136784.4386748,6.3724111866969
1216,102,66.67,0.0,0,0.0,2008,6.8,7,17278479.631031618,-16163739.009674737,1114740.6213568784,6.5224111866969
1217,105,41.67,40.0,0,0.0,2013,7.1,0,33998682.160227,-24726314.298346907,9272367.86188009,6.90344671201814
1218,102,16.67,0.0,0,0.0,2011,5.9,3,38411533.79360627,-32009611.49467189,6401922.298934378,6.190638160025914
1219,145,33.33,42.85,0,0.0,2000,7.3,7,111501509.87224159,-19512764.227642275,91988745.6445993,6.644538926681783
1220,111,66.67,80.0,0,0.0,2009,7.3,6,67123246.80591226,214794389.77891925,281917636.5848315,6.08344671201814
1221,103,44.0,50.0,0,0.0,2012,6.3,0,67948008.22321141,-13589601.644642282,54358406.57856913,6.2576788291074
1222,115,90.47,55.55,0,0.0,2011,7.0,0,160048057.47335947,319029127.8968965,479077185.37025595,6.848805163090877
1223,112,90.47,100.0,0,0.0,2013,7.1,0,175144726.27995726,488344707.39235145,663489433.6723087,6.5763524457402
1224,107,0.0,0.0,0,0.0,2005,7.5,5,18433717.357910905,3686743.471582181,22120460.829493087,6.633495302883057
1225,114,44.0,62.5,0,0.0,1999,7.1,0,69149675.87034814,86437094.83793518,155586770.70828333,6.656497470783185
1226,85,0.0,0.0,0,0.0,2013,6.3,2,35028945.25599145,30907892.872933637,65936838.12892509,6.439077853363567
1227,95,33.33,50.0,0,0.0,2004,4.2,0,72421381.68343039,-36591856.00847009,35829525.6749603,6.1927185689090445
1228,116,33.33,50.0,0,0.0,2003,5.6,0,104350869.5652174,-46957891.30434783,57392978.26086957,6.719674536481259
1229,135,48.88,0.0,0,0.0,1996,6.3,4,68835659.65583174,45890439.7705545,114726099.42638624,6.214940791131267
1230,94,66.67,66.67,0,0.0,2000,6.6,0,104532665.50522648,-52963217.18931475,51569448.31591173,6.666808390022675
1231,87,88.89,50.0,0,0.0,2007,6.3,0,39356415.969750464,70610040.416317,109966456.38606746,6.247781017168771
1232,112,0.0,28.57,0,0.0,2012,6.3,4,17771017.535301447,13589601.644642282,31360619.179943725,6.893633350776208
1233,119,83.33,33.33,0,0.0,1997,6.5,0,164490778.81619936,333467669.78193146,497958448.5981308,6.479308390022675
1234,130,27.77,60.0,0,0.0,2015,6.5,0,192396874.4857964,-190877951.79248747,1518922.693308919,7.023446712018139
1235,89,0.0,0.0,0,0.0,2015,4.4,2,8100921.030980901,-5063075.644363063,3037845.386617838,6.1224111866969
1236,127,33.33,33.33,0,0.0,1969,6.3,12,26158801.089918256,19619100.81743869,45777901.90735695,6.975860647289218
1237,128,0.0,33.33,0,0.0,1966,6.7,12,44445740.740740746,7407623.456790124,51853364.197530866,6.975860647289218
1238,84,66.67,0.0,0,0.0,2004,4.0,0,50822022.233986236,8258578.613022763,59080600.847009,6.0192095885973425
1239,113,100.0,50.0,0,0.0,1990,7.5,11,119360788.06426933,359918684.0091814,479279472.0734507,6.603133374561946
1240,113,100.0,50.0,0,0.0,1990,7.5,11,119360788.06426933,244230535.57765877,363591323.6419281,6.603133374561946
1241,104,66.67,60.0,0,0.0,2011,6.2,0,80024028.73667973,82158002.83632451,162182031.57300425,6.42896447467876
1242,104,16.67,75.0,0,0.0,2001,4.4,4,121968548.8424619,-108009926.03049126,13958622.81197064,5.992718568909044
1243,119,63.36,0.0,0,0.0,2014,6.3,7,101381707.89402542,3041451.236820762,104423159.13084617,6.439077853363567
1244,165,100.0,69.23,0,0.0,2014,5.7,0,212901586.57745335,902297200.2568262,1115198786.8342795,6.590803728898966
1245,154,44.0,69.23,0,0.0,2011,6.3,0,208062474.7153673,944283539.0928208,1152346013.808188,6.590803728898966
1246,87,56.94,85.71,0,0.0,2005,6.3,0,39325263.6968766,65132467.997951865,104457731.69482847,6.51120559334845
1247,111,16.67,40.0,0,0.0,2008,6.7,5,16721109.320353176,-9698243.405804843,7022865.914548335,6.66344671201814
1248,92,16.67,0.0,0,0.0,2013,6.2,4,4842236.5500929365,-3811973.4543284816,1030263.0957644546,6.422411186696901
1249,125,88.89,100.0,0,0.0,2010,6.8,0,187113356.20207655,289475368.7126243,476588724.91470087,6.616808390022675
1250,196,50.0,66.67,0,0.0,2004,7.2,1,222346347.27368978,409117278.98358923,631463626.257279,6.539497010925583
1251,103,27.77,0.0,0,0.0,2005,5.7,4,11060230.414746543,-1966263.1848438298,9093967.229902713,6.1763524457402
1252,96,86.66,100.0,0,0.0,2013,6.5,2,139085517.92820135,152478938.17313927,291564456.10134065,6.4724111866969
1253,100,41.67,0.0,0,0.0,1997,4.7,12,106171320.87227415,-89273631.77570093,16897689.096573208,6.172411186696901
1254,88,33.33,72.72,0,0.0,2011,4.8,4,7468909.348756774,-2133974.0996447927,5334935.249111982,7.120904195011337
1255,109,0.0,0.0,0,0.0,2004,7.1,1,75801046.16199048,2973088.300688195,78774134.46267867,6.826051902242378
1256,101,63.88,50.0,0,0.0,2002,6.1,4,80046803.7798777,186775875.48638132,266822679.26625904,6.162066731454486
1257,116,38.88,50.0,0,0.0,2000,6.6,0,86413670.15098722,94776283.39140534,181189953.54239258,6.503829680020156
1258,94,33.33,0.0,0,0.0,2006,4.4,0,35715327.38095238,1190510.9126984128,36905838.2936508,6.319209588597343
1259,106,77.0,77.0,0,0.0,2000,7.2,7,104532665.50522648,241122015.09872243,345654680.6039489,6.195319080012957
1260,137,66.67,33.33,0,0.0,2014,7.2,3,65898110.13111652,99354073.7361449,165252183.8672614,6.141808390022675
1261,92,33.33,0.0,0,0.0,1995,5.4,0,94490944.88188976,0.0,94490944.88188976,6.289077853363566
1262,113,100.0,100.0,0,0.0,2003,6.7,4,23478945.652173914,52175434.7826087,75654380.43478261,6.505744520030234
1263,88,50.0,100.0,0,0.0,2012,6.4,0,73174778.08653536,94081857.53983118,167256635.62636656,6.455744520030233
1264,102,73.33,66.67,0,0.0,2006,6.8,0,59525545.63492064,15000437.500000002,74525983.13492064,6.666808390022675
1265,92,72.22,100.0,0,0.0,2009,6.6,0,39155227.30344882,62648363.68551811,101803590.98896693,6.489077853363567
1266,94,11.11,0.0,0,0.0,2002,6.1,0,26682267.926625904,-13341133.963312952,13341133.963312952,6.226051902242379
1267,91,30.0,50.0,0,0.0,2015,5.4,4,35441529.51054144,-21264917.706324864,14176611.804216577,6.304923874311628
1268,83,27.77,0.0,0,0.0,1999,4.1,11,34574837.93517407,6482782.112845139,41057620.048019215,6.0724111866969
1269,113,53.33,83.33,0,0.0,2011,6.9,0,32009611.49467189,74689093.48756774,106698704.98223963,6.394042465471037
1270,103,100.0,85.71,0,0.0,2005,7.0,0,55301152.07373271,68819211.46953404,124120363.54326676,6.51120559334845
1271,101,22.22,0.0,0,0.0,2008,6.2,5,39015921.74749075,18950590.563066933,57966512.31055768,6.516808390022675
1272,124,50.0,0.0,0,0.0,1996,6.1,7,91780879.541109,55068527.724665396,146849407.26577437,6.291808390022675
1273,132,83.33,33.33,0,0.0,2005,8.2,0,66361382.48847926,95855330.26113671,162216712.74961597,6.666808390022675
1274,99,65.47,100.0,0,0.0,2015,6.1,1,31391068.995050993,31391068.995050993,62782137.990101986,6.405744520030233
1275,125,79.36,87.5,0,0.0,2010,5.7,4,57234673.66181165,180509355.39494443,237744029.05675608,6.148805163090878
1276,76,17.77,0.0,0,0.0,2005,5.6,2,43012007.168458775,2457828.9810547875,45469836.149513565,6.3224111866969
1277,100,16.67,70.0,0,0.0,1995,4.5,4,31496981.627296586,0.0,31496981.627296586,6.135631141345427
1278,92,0.0,50.0,0,0.0,2012,5.1,4,16725663.562636655,-15680309.589971863,1045353.9726647909,6.303829680020155
1279,90,51.11,0.0,0,0.0,2008,6.6,5,44589624.85427514,41245402.990204506,85835027.84447964,6.641808390022675
1280,124,17.85,77.0,0,0.0,2000,5.9,0,104532665.50522648,195127642.27642277,299660307.78164923,6.6238905085843856
1281,110,47.22,28.57,0,0.0,2015,6.0,12,40504605.15490451,-7594613.466544595,32909991.68835991,6.661205593348451
1282,110,47.22,28.57,0,0.0,2015,6.0,12,40504605.15490451,3037845.386617838,43542450.54152235,6.661205593348451
1283,110,47.22,28.57,0,0.0,2015,6.0,12,40504605.15490451,-6075690.773235676,34428914.38166883,6.661205593348451
1284,97,33.33,0.0,0,0.0,2007,4.8,1,43986582.55442699,-41555745.09747181,2430837.4569551754,6.189077853363567
1285,106,44.0,50.0,0,0.0,1995,5.5,0,47245472.44094488,-28347283.464566927,18898188.976377953,6.1763524457402
1286,104,85.0,50.0,0,0.0,1997,5.4,0,134583364.48598132,47851862.92834891,182435227.4143302,6.262066731454486
1287,120,33.33,50.0,0,0.0,2007,6.7,4,40513957.61591959,-17363124.69253697,23150832.923382625,6.314940791131267
1288,86,50.0,0.0,0,0.0,2004,6.2,0,71150831.12758073,1270550.555849656,72421381.68343039,6.319209588597343
1289,87,0.0,0.0,0,0.0,2013,5.2,2,82421047.66115636,47392102.405164905,129813150.06632127,6.255744520030234
1290,136,11.11,35.71,0,0.0,2010,6.3,7,77046676.083208,71543342.07726456,148590018.16047254,6.8228666905358635
1291,110,91.67,50.0,0,0.0,2008,6.7,0,83605546.60176589,297635745.9022865,381241292.50405246,6.419209588597343
1292,123,58.33,66.67,0,0.0,2016,7.3,0,160000000.0,279000000.0,439000000.0,6.8793083900226755
1293,98,50.0,0.0,0,0.0,1993,5.3,8,4982844.290657439,1494853.287197232,6477697.5778546715,6.2724111866969
1294,101,16.67,50.0,0,0.0,1997,4.6,0,52337975.07788162,-43365750.7788162,8972224.29906542,6.037163013353489
1295,120,95.83,80.0,0,0.0,2011,6.9,7,40545507.89325106,84291976.93596931,124837484.82922037,6.73344671201814
1296,176,0.0,60.0,0,0.0,1995,6.1,0,275598589.2388451,140161568.2414698,415760157.4803149,6.573446712018139
1297,131,27.77,50.0,0,0.0,2006,7.1,7,77383209.32539684,36905838.2936508,114289047.61904763,6.2576788291074
1298,124,33.33,50.0,0,0.0,2002,7.1,0,100058504.72484714,53364535.85325181,153423040.57809895,6.537163013353489
1299,86,22.22,50.0,0,0.0,2002,6.4,4,16009360.755975543,-9872439.132851584,6136921.623123958,6.703829680020156
1300,118,94.44,100.0,0,0.0,2013,7.0,4,38119734.54328482,240051301.3131179,278171035.8564027,6.579308390022675
1301,104,17.77,61.5,0,0.0,2008,5.7,4,27868515.53392196,-20399753.370830875,7468762.163091086,6.546359284454522
1302,130,75.0,61.5,0,0.0,2000,6.6,7,139376887.340302,266209854.81997678,405586742.16027874,7.0741370622323
1303,87,44.0,16.67,0,0.0,2000,5.6,4,69688443.670151,-49478795.005807206,20209648.664343785,6.584951556380128
1304,110,94.44,80.0,0,0.0,2012,5.7,4,41814158.90659164,46518251.783583194,88332410.69017483,6.53344671201814
1305,92,55.55,28.57,0,0.0,2009,7.2,4,16780811.701478064,22374415.601970755,39155227.30344882,6.893633350776208
1306,94,33.33,25.0,0,0.0,2001,5.5,4,60984274.42123095,16533514.398644835,77517788.81987578,6.0149407911312665
1307,92,17.77,50.0,0,0.0,2007,6.9,3,9260333.16935305,-7524020.700099353,1736312.469253697,6.5192095885973425
1308,107,11.11,25.0,0,0.0,2005,6.5,5,30722862.26318484,-26421661.546338964,4301200.7168458775,6.670496346686822
