id,Running time,Actors Box Office %,Director Box Office %,Oscar and Golden Globes nominations,Oscar and Golden Globes awards,Release year,IMDb score,genre_encoded,AdjBudget,AdjBoxOffice,Director_mean_target,Actor 1_mean_target,Actor 2_mean_target,Actor 3_mean_target
0,0.4,7.34693877551021e-12,0.6923,0.0,0.0,1.0,0.7532467532467533,0,0.08899086468562936,69400000.0,0.6302245816025787,0.6439622112610319,0.6154470919367334,0.5864225543564294
1,0.2645161290322581,4.897469387755106e-12,0.5,0.0,0.0,0.8850574712643677,0.6493506493506492,0,0.11018297172441226,77383209.32539684,0.6743039551952048,0.6776235841089453,0.5380575117370894,0.5938850204001511
2,0.2645161290322581,6.529959183673475e-12,0.25,0.0,0.0,0.9195402298850581,0.6233766233766234,4,0.03982099742345229,155502188.43369675,0.5814733104672607,0.5105260705465722,0.6049398331738001,0.5701408102610377
3,0.22580645161290325,7.34693877551021e-12,1.0,0.0,0.0,0.9655172413793096,0.7142857142857142,7,0.0018312437794100627,2060526.1915289091,0.6239335390130818,0.7075174548606973,0.641216198892383,0.35185353261385766
4,0.2806451612903226,1.1020408163265315e-11,0.42850000000000005,0.0,0.0,0.8505747126436773,0.5584415584415584,0,0.1764416525870523,307835065.2173913,0.5459913993691723,0.5270007137990111,0.37807517434705273,0.5254690557252344
5,0.2870967741935484,9.796408163265315e-12,1.0,0.0,0.0,0.9655172413793096,0.6623376623376623,0,0.11185512367417533,135994728.640908,0.6262926799841431,0.843841374519458,0.5477312092620448,0.6090516304290468
6,0.4451612903225806,9.386448979591845e-12,0.5,0.0,0.0,0.9195402298850581,0.5454545454545454,0,0.3982323622040472,894976624.0788301,0.5290329295310423,0.5138894251144377,0.5472548885546287,0.6090516304290468
7,0.33225806451612905,8.963265306122457e-12,0.6667000000000001,0.0,0.0,0.9080459770114935,0.6753246753246752,5,0.06944066578696735,90293990.32990715,0.5007340855425104,0.8757932994734632,0.6629820183235329,0.5221834493879953
8,0.2967741935483871,8.162448979591843e-12,1.0,0.0,0.0,0.9770114942528743,0.7142857142857142,0,0.09022049285865687,335573453.1292241,0.710689601682208,0.5889452319644195,0.5864259993618668,0.6427535665965203
9,0.2935483870967742,1.1314285714285724e-11,0.6,0.0,0.0,0.9080459770114935,0.5844155844155844,4,0.05952021530994781,178358499.41710055,0.5148339337113708,0.5495426501474681,0.4896890241123111,0.545016474203782
10,0.21935483870967742,7.34693877551021e-12,1.0,0.0,0.0,0.9310344827586192,0.4675324675324676,7,0.0005852246178384567,1100666.8011886855,0.5156198831417296,0.505271750479336,0.45604574046219026,0.45705309105031766
11,0.3,1.1314285714285724e-11,1.0,0.0,0.0,0.8965517241379288,0.6493506493506492,8,0.06592615977419919,86815623.46268484,0.5536085161757356,0.616083610753011,0.5380575117370894,0.5938850204001511
12,0.31290322580645163,5.3867755102040855e-12,0.5714,0.0,0.0,0.8850574712643677,0.7922077922077921,0,0.13772933654355768,542872976.1904763,0.7227136800013789,0.6257246374560577,0.7263282852454527,0.5445352290452559
13,0.2645161290322581,7.34693877551021e-12,1.0,0.0,0.0,0.9770114942528743,0.5974025974025974,0,0.1984880693516483,341656355.60286564,0.5726270704424414,0.7717254554773771,0.4993627216372669,0.5780450892941946
